fuzzyKey	title	scrapedDate	scrapedType	scrapedSubType	image
e456a80f866e483426971c4ad8aa4e82	Press Release - 2021.04.06 - Covid 19 Infection deaths	2021-04-06	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.04.07/Release_No_-324_English-page-001.jpg
66f6fb69dc37c482edc607a66b0e124a	Press Release - 2021.04.06	2021-04-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.07/Release_No_-_323_English-page-001.jpg
73d91d55472b2928a81862941d892060	Press Release - 2021.04.05	2021-04-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.06/Release_No_-_322_English-page-001.jpg
276f5e6b19975ac61579dd3a8de4104b	Press Release - 2021.04.05 - Covid 19 infection deaths	2021-04-05	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.06/Release_No_-_321_English-page-001.jpg
bc3c7dbbc6bb46e66f7e8ba4e6c469d0	Press Release - 2021.04.05	2021-04-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.06/Release_No_-_320_English-page-001.jpg
14e35f5421e78a5d72452d84d92777a1	Press Release - 2021.04.04	2021-04-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.05/Release_No_-_319_English-page-001.jpg
2a7b44bf5e89fbd63489fc30e8fd8683	Press Release - 2021.04.04	2021-04-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.05/Release_No_-_318_English-page-001.jpg
e252142be2a967ebea20cc89b52991d0	Press Release - 2021.04.04 - Covid 19 infection deaths	2021-04-04	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.05/Release_No_-_317_English-page-001.jpg
72076ce68a9927a2f46147cada0f97a0	Press Release - 2021.04.03	2021-04-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.03/Release_No_-_316_English-page-001.jpg
b26aa31798012a545ed3abde1f32fb01	Press Release - 2021.04.03 - Covid 19 infection deaths	2021-04-03	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.03/Release_No_-_315_English-page-001.jpg
31fa40c3e14846160df0720148ea4fa9	Press Release - 2021.04.03	2021-04-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.03/Release_No_-_314_English-page-001.jpg
b6ff84dd9288c5bd8cbf1d2041c84274	Press Release - 2021.04.03 - Covid 19 infection deaths	2021-04-03	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.03/Release_No_-_313_English-page-001.jpg
e65952dcdbe6211a001699efed7f16e8	Press Release - 2021.04.02	2021-04-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.03/Release_No_-_312_English-page-001.jpg
d1e2af7150191aa5801966749dc77c29	Press Release - 2021.04.02	2021-04-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.03/Release_No_-_311_English-page-001.jpg
d58f8bcae0662c8f0f2c1507d6965c89	Press Release - 2021.04.01	2021-04-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_310_English-page-001.jpg
801c83580f009787c5726f6f90fd9a1c	Press Release - 2021.04.01 - Covid 19 infection deaths	2021-04-01	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_309_English-page-001.jpg
f67b7fbbfe36faaebf8a0450547eee22	Press Release - 2021.04.01	2021-04-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_308_English-page-001.jpg
46d101fad750c4672951567d88722217	Press Release - 2021.03.31	2021-03-31	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_307_English-page-001.jpg
60ecf3560f0c4edabcbddb416a17b489	Press Release - 2021.03.31 - Covid 19 infection deaths	2021-03-31	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_306_English-page-001.jpg
9ab53da27635ea254c96af2fd97ab0a4	Press Release - 2021.03.31	2021-03-31	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_305_English-page-001.jpg
dd73f81f9ffc21fd683c437caa6d4de6	Press Release - 2021.03.30	2021-03-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_304_English-page-001.jpg
f1cbc811aff73187f4bd7d42f05e8ca3	Press Release - 2021.03.30	2021-03-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_303_English-page-001.jpg
5f539dbce1d7349308224ff89f75cfef	Press Release - 2021.03.29	2021-03-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_302_English-page-001.jpg
4622aec9e65332efca9a1053414475e7	Press Release - 2021.03.29 - Covid 19 infection deaths	2021-03-29	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_301_English-page-001.jpg
a1f0218c35d415bd9a35415592c15941	Press Release - 2021.03.29	2021-03-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_300_English-page-001.jpg
697c78ff67cfc86c145a9e916a96a533	Press Release - 2021.03.28	2021-03-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_299_English-page-001.jpg
b3fefb1f0a105a8cf0ad6b1ebfaae098	Press Release - 2021.03.28 - Covid 19 infection deaths	2021-03-28	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_298_English-page-001.jpg
07f6ccffd6419b68f6f996ab7b8eecc3	Press Release - 2021.03.28	2021-03-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_297_English-page-001_1.jpg
e3e0a8c982b79278330fe7d42f05edfb	Press Release - 2021.03.27 - Covid 19 infection deaths	2021-03-27	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_296_English-page-001.jpg
dd998258c3b86eb4dee35236a1a608b2	Press Release - 2021.03.27	2021-03-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_295_English-page-001.jpg
2178fcd6e6166e65085c803948ebf8d9	Press Release - 2021.03.27	2021-03-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/PR-_294_English_1-page-001.jpg
1c03287bae24943be62690b43cca17ec	Press Release - 2021.03.26 - Covid 19 infection deaths	2021-03-26	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_293_English-page-001.jpg
3f29d1a4a73ded0517e03884b8801d28	Press Release - 2021.03.26	2021-03-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_292_English-page-001.jpg
6b4617c316a5aae347a6c21daaeb408a	Press Release - 2021.03.26	2021-03-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_291_English-page-001.jpg
3b8728db155816ace3d076676bc926de	Press Release - 2021.03.25	2021-03-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_290_English-page-001.jpg
2d926160776a1c05df744bb350a21adc	Press Release - 2021.03.25	2021-03-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_289_English-page-001.jpg
35aac2464dfbb344ff0c27655bf112fa	Press Release - 2021.03.25 - Covid 19 infection deaths	2021-03-25	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.04.02/Release_No_-_288_English-page-001.jpg
c94a36e9ba98e0891cba64326a946045	Press Release - 2021.03.24 - Covid 19 infection deaths	2021-03-24	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.25/Release_No_-_287_English-page-001.jpg
c10cd51ee75bce695ec541ddc2383326	Press Release - 2021.03.24	2021-03-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.25/Release_No_-_286_English-page-001.jpg
57344b0ae3b3fc7208e6ce6a604d8178	Press Release - 2021.03.24	2021-03-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.25/Release_No_-_285_English-page-001.jpg
9ded0ee23013f1fac16f0be0feccf78d	Press Release - 2021.03.23	2021-03-23	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Release_No_-_284_English-page-001.jpg
9c44e9985fa2f860ff7a74f7ce68d93f	Press Release - 2021.03.23 - Covid 19 infection deaths	2021-03-23	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.24/Release_No_-_283_Engllish-page-001.jpg
d58ace365871e958bd9f3a87a8469b11	Press Release - 2021.03.23	2021-03-23	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Release_No_-_282_English-page-001.jpg
440ca7f1804792a1be3d206b6cffce2c	Press Release - 2021.03.22	2021-03-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Release_No_-_281_English-page-001.jpg
acfc7ed3ceb31d2c8f61f9b627a0684f	Press Release - 2021.03.22 - Covid 19 infection deaths	2021-03-22	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_280_English-page-001.jpg
85cb1aabae84c5ccb0c123f01ce91d3a	Press Release - 2021.03.22	2021-03-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/279-_English-page-001.jpg
dd745e435542d58e6754f265285b408e	Press Release - 2021.03.21	2021-03-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_278_English-page-001.jpg
597f3feb12dee42b49fd7c3c8bb085e0	Press Release - 2021.03.21 - Covid 19 infection deaths	2021-03-21	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_277_English-page-001.jpg
b5ef8795f8af226c4ceb0e48025d1b47	Press Release - 2021.03.21	2021-03-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_276_English-page-001.jpg
84a417df58d806838cf9b21fe787b5df	Press Release - 2021.03.20	2021-03-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_275_English-page-001.jpg
374312f335bd3a454a895530ee3792bd	Press Release - 2021.03.20 - Covid 19 infection deaths	2021-03-20	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_274_English-page-001.jpg
3023df37e4bdbd5f569e41e2bb09583c	Press Release - 2021.03.20	2021-03-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_273_English-page-001.jpg
5c89206f9c40dabf45df7c53c8109665	Press Release - 2021.03.19 - Covid 19 infection deaths	2021-03-19	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_272_English-page-001.jpg
35637a1363dd67f765746df0ac2ec3fe	Press Release - 2021.03.19	2021-03-19	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_271_English-page-001.jpg
5bab4ccc327033aa0e780e076ac04830	Press Release - 2021.03.19	2021-03-19	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_270_English-page-001.jpg
4546a681da4a12cb7617d22622e9b4de	Press Release - 2021.03.18	2021-03-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_269_English-page-001.jpg
ac47801f92c9085578c6b4d51696db22	Press Release - 2021.03.18 - Covid 19 infection deaths	2021-03-18	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_268_English-page-001.jpg
2f6de9369a40a51cd9add48d9626853a	Press Release - 2021.03.18	2021-03-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.24/Press_Release_-_267_English-page-001.jpg
d29fd5b2076a6e207974c019c94c4d78	Press Release - 2021.03.17	2021-03-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.18/Release_No_-_266_English-page-001.jpg
725cb5752a149fc058197b9220c5e2cc	Press Release - 2021.03.17 - Covid 19 infection deaths	2021-03-17	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.18/Release_No_-_265_English-page-001.jpg
33f5e4704f8b536d9a880376c4ef4b30	Press Release - 2021.03.17	2021-03-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.18/Release_No_-_264_English-page-001_1.jpg
a3d7ba8c6d766be7416b4c60e7bd4a03	Press Release - 2021.03.16	2021-03-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.17/Release_No_-_263_English-page-001.jpg
01945907bc56f8b3004f78c2bbec471e	Press Release - 2021.03.16 - Covid 19 infection deaths	2021-03-16	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.17/Release_No_-_262_English_1-page-001.jpg
ca77c74a76d37d045697dd03d3797b8f	Press Release - 2021.03.16	2021-03-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.17/Release_No_-_261_English-page-001.jpg
8d0a007eaf6ffffc10bd02e18fbfd51a	Press Release - 2021.03.15	2021-03-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.17/Release_No_-_260_Emnglish-page-001.jpg
cb07d5f0fa51bca7f270ec94ad2073aa	Press Release - 2021.03.15 - Covid 19 infection deaths	2021-03-15	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.17/Release_No_-_259_English-page-001.jpg
64f3c17513cc9d27f10b5d53cd5a28ea	Press Release - 2021.03.15	2021-03-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.17/Release_No_-_258_English-page-001.jpg
ea3eec4bd44521e8ba816c4051d9c20d	Press Release - 2021.03.14	2021-03-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.15_/Press_Release_-_257_English-page-001.jpg
eb88386b102bc234b8645e664514b458	Press Release - 2021.03.14 - Covid 19 infection deaths	2021-03-14	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.15_/Press_Release_-_256_English-page-001.jpg
57de91ebdb553e5285e5e69393e0e5c1	Press Release - 2021.03.14	2021-03-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.15_/Press_Release_-_255_English-page-001.jpg
d271bacd8605154c35911fe6aefab228	Press Release - 2021.03.13	2021-03-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.14/Press_Release_-_254_English-page-001.jpg
e3027f24a1658f68a6f75f5b0d66f715	Press Release - 2021.03.13 - Covid 19 infection deaths	2021-03-13	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.14/Press_Release_-_253_English-page-001.jpg
4fee63bc59be6b9e6d94529e85013aa4	Press Release - 2021.03.13	2021-03-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.14/Press_Release_-_252_English-page-001.jpg
1fcb3536e510d4f636e288a92d440ca5	Press Release - 2021.03.12	2021-03-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.14/Press_Release_-_251_English_1-page-001.jpg
6c037c27e9d53ec32c87313ccfc97e63	Press Release - 2021.03.12 - Covid 19 infection deaths	2021-03-12	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.14/Press_Release_-_250_English-page-001.jpg
7644833bbb0f7db8fbc4930ff532f259	Press Release - 2021.03.12	2021-03-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.14/Release_No_-_249_English-page-001.jpg
c58874b22744150c758c46b7e2a142ed	Press Release - 2021.03.11	2021-03-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.14/Release_No_-_248_English-page-001.jpg
0e3c0416e20d84bec85d5b642d05fa0b	Press Release - 2021.03.11 - Covid 19 infection deaths	2021-03-11	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.14/Press_Release_-_247_English-page-001.jpg
c8db006add66e59d98478b73591bb77e	Press Release - 2021.03.11	2021-03-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.14/Release_No_-_246_English-page-001.jpg
0b67956205f3cc48f3d764e1bf98b756	Press Release - 2021.03.10 - Covid 19 infection deaths	2021-03-10	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.11/Press_Release_-_245_English-page-001.jpg
627decabf33ad20006c050962e3b2b01	Press Release - 2021.03.10	2021-03-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.11/Release_No_-_244_English-page-001.jpg
8a2ce69b9e9c5df73d8f991a46508120	Press Release - 2021.03.10	2021-03-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.11/Press_Release_-_243_English-page-001.jpg
2d0780f6d4133c593c7e6fff3c5c27ad	Press Release - 2021.03.09	2021-03-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.11/Press_Release_-_242_English-page-001.jpg
01d8e6c9075e3685e30602c63efc99ad	Press Release - 2021.03.09 - Covid 19 Infection deaths	2021-03-09	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.03.11/Press_Release_-_241_English-page-001.jpg
4dca235c02e988d2602d1c9a633ae951	Press Release - 2021.03.09	2021-03-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.11/Press_Release_-_240_English-page-001.jpg
f4b39baa1e68cbcf1e19666ec65328e5	Press Release - 2021.03.08	2021-03-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.09/Release_No_-_239_English-page-001.jpg
28ceeb5a2218afd310e6ef4611c33573	Press Release - 2021.03.08 - Covid 19 infection deaths	2021-03-08	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.09/Press_Release_-_238_English-page-001.jpg
06be304dfa26b06ef32a4cb33d73f3a8	Press Release - 2021.03.08	2021-03-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.09/Press_Release_-_237_English-page-001.jpg
13caaf9f6d7e622fd28ead2c2fa66bfe	Press Release - 2021.03.07	2021-03-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.09/Release_No_-_236_English-page-001.jpg
2579d3306a7e18d213078e18c66dbf21	Press Release - 2021.03.07 - Covid 19 infection deaths	2021-03-07	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.09/Release_No_-_235_English-page-001.jpg
f72b30d6fee7ee6905c007bcbefc56c4	Press Release - 2021.03.07	2021-03-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.09/Release_No_-_234_English-page-001.jpg
1ec7529de6774899cb0d48a47b3eed80	Press Release - 2021.03.06	2021-03-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.07/Release_No_-_233_English-page-001.jpg
9829d316572a1d44874435cc89bd5ac9	Press Release - 2021.03.06 - Covid 19 infection deaths	2021-03-06	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.07/Release_No_-_232_English-page-001.jpg
631cbe3067882fd6d731d0617328e30c	Press Release - 2021.03.06	2021-03-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.07/Release_No_231__English_-page-001.jpg
c0c93a418050ea71156c092749389d0e	Press Release - 2021.03.05	2021-03-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.06/Release_No_-_230_English-page-001.jpg
351381ac9f321397a3c684cee769cebe	Press Release - 2021.03.05 - Covid 19 infection deaths	2021-03-05	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.06/Release_No_-_229_English-page-001.jpg
53811878c92a62778f20470a9c562200	Press Release - 2021.03.05	2021-03-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.06/Release_No_-_228_English-page-001.jpg
d0ae6b79b15deb75b2313915ae00c6f0	Press Release - 2021.03.04 - Covid 19 infection deaths	2021-03-04	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.06/Release_No_-_227_English-page-001.jpg
461ae16f059fef63dec7d529112f9bf6	Press Release - 2021.03.04	2021-03-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.06/Release_No_-_226_English-page-001.jpg
f34b327646871e8d17cc4fe6e6835071	Press Release - 2021.03.04	2021-03-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.06/Release_No_-_225_English-page-001.jpg
24419dcf4aa5e51803c4fe4bae43fee6	Press Release - 2021.03.03	2021-03-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.03/Press_Release_-_224_English-page-001.jpg
1644028027a73e66a413640104acd31e	Press Release - 2021.03.03 - Covid 19 infection deaths	2021-03-03	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.03/Press_Release_-_223_English-page-001.jpg
0a3e1d9b34d99cd684f3bca4651b689f	Press Release - 2021.03.03	2021-03-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.03/Release_No_-_222_English-page-001.jpg
ec48102737ed4bd16965cf33f33fd2de	Press Release - 2021.03.02	2021-03-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.03/Release_No_-_221_English-page-001.jpg
108d610510dd85f6253cf4e3fb259709	Press Release - 2021.03.02 - Covid 19 infection deaths	2021-03-02	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.03/Press_Release_-_220_English-page-001.jpg
567c685d9ec20be01f09dd309741e3f1	Press Release - 2021.03.02	2021-03-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.03/Release_No_-_219_English-page-001.jpg
702bd6ffb6c306f8fc93c02d1c86a932	Press Release - 2021.03.02 - Released from Isolation	2021-03-02	Press Release	Released from Isolation	https://www.dgi.gov.lk/images/2021.03.02/Press_Release_-_218_English-page-001.jpg
83dc72e1390e33d6e535ade95002b113	Press Release - 2021.03.01	2021-03-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.02/Press_Release_-_217_English-page-001.jpg
7b307f1cf83d570b446241cb3d3bef5a	Press Release - 2021.03.01 - Covid 19 infection deaths	2021-03-01	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.02/Press_Release_-_216_English-page-001.jpg
b1483f74fd9d692a0e1657827886980d	Press Release - 2021.03.01	2021-03-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.02/Press_Release_-_215_English-page-001.jpg
cbef7da8d600bef72eb43741fe526079	Press Release - 2021.02.28	2021-02-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.01/Press_Release_-_214_English-page-001.jpg
6ff9caa1e7adfef4592a64db17eb9479	Press Release - 2021.02.28 - Covid 19 infection deaths	2021-02-28	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.03.01/Press_Release_-_213_English-page-001.jpg
2ac00f24698aca954fc53373a7fe8464	Press Release - 2021.02.28	2021-02-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.03.01/Press_Release_-_212_English-page-001.jpg
0800861c93fb547daa867dfdb7a0edf1	Press Release - 2021.02.28 - Several areas in Batticaloa District will be released from Isolation from 5 a.m. tomorrow	2021-02-28	Press Release	Several areas in Batticaloa District will be released from Isolation from 5 a.m. tomorrow	https://www.dgi.gov.lk/images/2021.03.01/Press_Release_-_211_English-page-001.jpg
2adbc58ffe03c68d32df5541076062d1	Press Release - 2021.02.27	2021-02-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_210_English-page-001.jpg
fb565423f0c9f1097fafb470fc862d3b	Press Release - 2021.02.27	2021-02-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_209_English-page-001.jpg
26311f9789312760aa288210d353b346	Press Release - 2021.02.26	2021-02-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_208_English-page-001.jpg
97d4d4758f4a70fd740a9534fc6fd911	Press Release - 2021.02.26 - Covid 19 infection deaths	2021-02-26	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_207_Englidh-page-001.jpg
ecefc4450cdf25196c8c34f16fda1f3a	Press Release - 2021.02.26	2021-02-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_206_English-page-001.jpg
766a19f37e959a81f5570f9cdbc22757	Press Release - 2021.02.26 - Public Vaccination Program against Covid 19 for those aged 30 years and above	2021-02-26	Press Release	Public Vaccination Program against Covid 19 for those aged 30 years and above	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_205-_English-page-001.jpg
18c3e3e048fc7e35daf634aea84f8f39	Press Release - 2021.02.25	2021-02-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_204_English-page-001.jpg
1b1147fe44bb6c90685628a8e04223dc	Press Release - 2021.02.25 - Covid 19 Infection deaths	2021-02-25	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_203_English-page-001.jpg
2bb9e31617222e18f89ccccf2ab415be	Press Release - 2021.02.25	2021-02-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.28/Press_Release_-_202_English-page-001.jpg
8ea870175018d837738e422deef5131f	Press Release - 2021.02.25 - Newly Isolation	2021-02-25	Press Release	Newly Isolation	https://www.dgi.gov.lk/images/2021.02.25/Press_Release_-_201_English_1-page-001.jpg
6d292bbcbec49c82169a8c4bde39e289	Press Release - 2021.02.24	2021-02-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.25/Press_Release_-_200_English-page-001.jpg
cba8a7fa32fbf1a44be85f52c0ff3b89	Press Release - 2021.02.24 - Covid 19 infection deaths	2021-02-24	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.25/Press_Release_-_199_English-page-001.jpg
abab9b737948010ba7d0a00805109b73	Press Release - 2021.02.24	2021-02-24	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.25/Press_Release_-_198_English-page-001.jpg
6cb73d43ec307838d9d03175766fc1a6	Press Release - 2021.02.23	2021-02-23	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.25/Press_Release_-_197_English-page-001.jpg
e0b3719346706b4ce6d8a356ba95461a	Press Release - 2021.02.23 - Covid 19 Infection deaths	2021-02-23	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.02.25/Press_Release_-_196_English-page-001.jpg
33165cc0f85260e75de541dc3a2f799f	Press Release - 2021.02.23	2021-02-23	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.25/194_e.jpg
5881befaee2dc038065dc0dc9c526cf3	Press Release - 2021.02.22 - Covid 19 infection deaths	2021-02-22	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.23/Press_Release_-_192_English-page-001.jpg
69a9dd020adf52debd7cefacdf191177	Press Release - 2021.02.22	2021-02-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.22/Release_No_-_191_English-page-001.jpg
5e5f938184b98378507d405dd7eb274f	Press Release - 2021.02.20	2021-02-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.22/Release_No_-_185_English-page-001.jpg
dc20bf17a5463a1a18c38d342b9c8086	Press Release - 2021.02.22	2021-02-22	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.22/Release_No_-_190_English-page-001.jpg
50e338e87311a0345b9d227694c01e75	Press Release - 2021.02.21 - Covid 19 infection deaths	2021-02-21	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.22/Press_Release_-_189_English-page-001.jpg
b19b3c11bae15020f3c19e7662c3d652	Press Release - 2021.02.21	2021-02-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.22/Release_No_-_188_English-page-001.jpg
0cefa4d00391792325f6e3489af07c21	Press Release - 2021.02.21	2021-02-21	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.22/Relase_No_-_187_English-page-001.jpg
